host,dnt,user-agent,accept,accept-encoding,accept-language,ad,canvas,cookies,font-flash,language-flash,platform-flash,languages-js,platform,plugins,screen_width,screen_height,screen_depth,storage_local,storage_session,timezone,userAgent-js,webGLVendor,webGLRenderer
0,0,27,3,0,12,1,14,0,0,0,0,3,0,1,17,51,0,0,0,1,52,2,2
0,0,2824,0,0,3,1,2612,0,0,0,0,3,4,1,28,46,0,0,0,8,2502,12,566
0,0,2825,5,3,179,1,308,0,0,0,0,822,8,1,28,46,0,0,0,4,2503,12,387
0,0,2826,0,0,3,1,304,0,0,0,0,6,8,1,19,23,0,0,0,1,2504,12,100
2,0,27,3,0,12,1,14,0,0,0,0,3,2,1,390,84,0,0,0,1,26,2,2
1,1,123,1,0,1,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,202,3,2,13,1,157,0,0,0,0,6,0,3,5,6,0,0,0,0,157,0,91
1,1,123,1,0,1,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,67,0,0,3,0,0,0,0,0,0,3,0,14,0,0,0,0,0,8,67,0,113
1,1,123,1,0,1,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,2827,104,101,1264,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,2828,105,102,1265,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,123,1,0,1,1,85,0,1,1,1,1,0,17,5,6,0,0,0,1,101,6,747
0,1,2528,3,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
2,1,127,1,0,11,0,34,0,0,0,0,11,1,1,3,3,0,0,0,4,103,5,599
2,1,127,1,0,11,0,34,0,0,0,0,11,1,1,3,3,0,0,0,4,103,5,599
0,0,2593,0,3,3,1,249,0,0,0,0,6,8,1,10,86,0,0,0,3,2271,12,49
0,0,2670,0,0,3,1,325,0,0,0,0,3,0,0,5,6,0,0,0,0,2345,6,92
2,1,127,1,0,1,0,34,0,0,0,0,1,1,1,3,3,0,0,0,4,103,5,599
0,0,2549,0,0,3,1,304,0,0,0,0,6,8,1,10,86,0,0,0,3,2232,12,49
0,0,15,3,0,5,1,15,0,0,0,0,5,5,1,24,32,1,0,0,1,15,7,14
0,1,2829,5,0,3,1,2613,0,0,0,0,3,8,1,19,23,0,0,0,0,2505,13,456
0,0,2555,0,0,125,1,173,0,0,0,0,80,8,1,19,23,0,0,0,4,2237,12,36
0,0,218,3,0,13,1,15,0,0,0,0,6,5,1,24,32,1,0,0,0,169,7,14
0,1,1823,0,0,4,0,221,0,0,0,0,35,1,14,3,3,0,0,0,4,1627,1,1
2,0,27,3,0,12,1,14,0,0,0,0,3,2,1,390,84,0,0,0,1,26,2,2
0,0,201,0,0,3,1,325,0,0,0,0,3,0,0,6,8,0,0,0,0,156,6,82
0,0,2830,0,0,935,1,115,0,0,0,0,6,8,1,19,22,0,0,0,0,2506,12,42
0,0,2831,2,0,15,1,1667,0,0,0,0,15,2,0,4,1,0,0,0,11,2507,3,961
0,0,2786,0,0,3,1,4,0,0,0,0,3,2,0,3,3,0,0,0,8,2463,3,101
0,1,1786,0,0,3,0,39,0,0,0,0,3,0,14,5,6,0,0,0,3,1592,6,92
0,1,17,1,0,14,0,205,0,0,0,0,14,2,1,4,12,0,0,0,4,18,3,47
2,1,76,2,0,3,0,2614,0,0,0,0,3,8,1,19,29,0,0,0,4,78,2,2
0,0,2608,0,0,3,1,173,0,0,0,0,3,8,1,19,39,0,0,0,0,2285,12,36
0,0,2832,0,3,3,1,42,0,0,0,0,6,8,1,28,72,0,0,0,8,2508,12,49
0,1,27,3,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,0,28,0,0,3,0,362,0,0,0,0,3,2,0,1,1,0,0,0,0,186,3,5
0,1,27,3,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,0,1632,0,0,125,0,8,0,0,0,0,80,2,0,5,6,0,0,0,4,1463,3,302
0,0,1823,0,0,195,0,2615,0,0,0,0,145,1,14,6,8,0,0,0,4,1627,3,5
0,1,27,3,0,3,1,22,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,2,2
0,1,591,3,0,85,1,2616,0,0,0,0,6,4,1,20,554,0,0,0,3,508,12,474
0,1,17,1,0,11,0,11,0,0,0,0,11,2,1,3,3,0,0,0,4,18,3,129
2,0,14,3,0,12,1,14,0,0,0,0,3,4,1,24,555,0,0,0,1,14,2,2
0,0,14,3,0,34,1,14,0,0,0,0,33,4,1,83,556,0,0,0,1,14,2,2
0,0,17,1,0,12,0,24,0,1,1,1,3,2,6,4,12,0,0,0,1,18,3,65
0,0,1632,0,0,125,0,8,0,0,0,0,80,2,0,5,6,0,0,0,4,1463,3,22
0,0,17,1,0,14,0,35,0,0,0,0,14,2,1,3,3,0,0,0,4,18,3,541
0,1,2833,3,0,12,0,232,0,0,0,0,3,2,273,3,3,0,0,0,0,2509,2,2
0,0,1322,3,0,13,1,64,0,0,0,0,6,0,1,41,5,1,0,0,3,1163,7,14
0,0,1548,5,0,19,1,123,0,0,0,0,18,2,0,3,7,0,0,0,1,1383,3,23
0,1,34,1,0,12,0,1734,0,0,0,0,3,1,1,3,3,0,0,0,3,32,2,2
0,1,2834,5,0,3,1,108,0,0,0,0,3,8,1,19,22,0,0,0,3,2510,12,36
0,0,1632,0,0,125,0,8,0,0,0,0,80,2,0,5,6,0,0,0,4,1463,3,22
0,0,877,0,3,3,1,42,0,0,0,0,6,8,1,19,22,0,0,0,3,769,12,36
0,0,1632,0,0,125,0,8,0,0,0,0,80,2,0,5,6,0,0,0,4,1463,3,302
0,0,14,3,0,34,1,14,0,0,0,0,33,4,1,83,556,0,0,0,1,14,2,2
0,0,2835,5,0,241,0,2617,3,0,0,0,129,8,1,28,72,0,0,0,12,2511,13,83
2,0,2408,3,2,124,0,27,0,0,0,0,79,12,1,41,5,1,3,3,4,2115,2,2
0,0,2836,48,1,6,1,2617,3,0,0,0,129,8,1,28,72,0,0,0,12,2511,13,83
0,0,1632,0,0,3,0,3,0,0,0,0,3,2,0,66,51,0,0,0,0,1463,3,3
0,0,2463,0,0,3,1,272,0,0,0,0,3,2,42,3,7,0,0,0,4,2158,3,30
0,0,63,2,0,15,1,61,0,0,0,0,15,2,0,1,1,0,0,0,11,63,3,54
0,0,14,3,0,34,1,14,0,0,0,0,33,4,1,83,556,0,0,0,1,14,2,2
0,0,197,1,3,111,1,151,0,0,0,0,3,2,23,4,5,0,0,0,12,151,3,558
0,0,844,0,0,1266,1,834,0,0,0,0,1068,1,53,95,31,0,0,0,8,737,1,252
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,24,32,1,0,0,0,15,7,14
0,0,1632,0,0,3,0,3,0,0,0,0,3,2,0,66,51,0,0,0,0,1463,3,3
1,0,16,4,1,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,1632,0,2,24,0,3,0,0,0,0,23,2,0,15,17,0,0,0,4,1463,3,23
0,0,14,3,0,34,1,14,0,0,0,0,33,4,1,83,556,0,0,0,1,14,2,2
0,0,2837,5,0,19,1,704,0,0,0,0,18,8,1,10,13,0,0,0,16,2512,12,392
0,0,17,1,0,12,0,11,0,1,1,1,3,2,6,12,66,0,0,0,8,18,3,65
2,0,27,3,0,12,1,14,0,0,0,0,3,2,1,88,2,0,0,0,1,26,2,2
0,0,2838,0,0,3,1,115,0,0,0,0,5,8,1,19,90,0,0,0,1,2513,12,724
0,0,2119,0,0,115,1,9,0,0,0,0,3,2,11,3,3,0,0,0,2,1870,3,107
0,0,2839,5,3,19,1,319,0,0,0,0,128,8,1,10,13,0,0,0,16,2514,12,392
0,1,2115,0,0,38,0,27,0,0,0,0,37,8,1,10,138,0,0,0,16,1866,2,2
0,1,27,3,0,3,0,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,1,1632,0,0,3,0,8,0,0,0,0,3,2,0,5,6,0,0,0,1,1463,3,95
0,0,17,1,0,12,0,11,0,1,1,1,3,2,6,3,3,0,0,0,8,18,3,23
0,0,11,1,0,12,1,229,0,0,0,0,3,2,1,15,17,0,0,0,0,11,3,55
0,0,64,3,0,12,0,1603,0,0,0,0,3,2,1,3,3,0,0,0,0,64,3,136
0,0,27,3,0,12,1,14,0,0,0,0,3,2,1,17,0,0,0,0,1,26,2,2
2,1,2840,3,0,1,0,2057,0,1,1,1,1,1,7,99,149,0,0,0,1,2515,18,306
0,1,1632,0,0,3,0,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,0,64,3,0,12,1,1603,0,0,0,0,3,2,1,3,3,0,0,0,0,64,3,136
2,0,2841,0,0,3,0,1175,0,0,0,0,6,8,1,28,46,0,0,0,2,2516,12,196
0,0,31,0,0,107,0,2618,0,0,0,0,27,1,12,3,3,0,0,0,18,29,21,59
0,0,1408,3,0,5,1,15,0,0,0,0,5,5,1,7,9,1,0,0,1,192,7,14
0,0,280,0,0,3,1,212,0,0,0,0,3,0,0,4,4,0,0,0,0,225,0,6
0,0,4,0,0,1267,0,8,0,0,0,0,1069,2,0,3,3,0,0,0,1,4,3,90
0,0,1145,3,0,13,1,15,0,0,0,0,6,5,1,7,9,1,0,0,0,1005,7,14
0,0,1408,3,0,5,1,15,0,0,0,0,5,5,1,24,32,1,0,0,1,192,7,14
0,1,2842,0,0,3,1,990,0,0,0,0,3,8,1,28,46,0,0,0,0,2517,12,100
0,0,218,3,0,13,1,15,0,0,0,0,6,5,1,24,28,1,0,0,8,169,7,14
0,1,14,3,0,1,1,14,0,0,0,0,1,4,1,24,36,0,0,0,1,14,2,2
0,1,17,1,0,1,0,11,0,0,0,0,1,2,1,3,3,0,0,0,1,18,3,90
0,0,44,3,0,13,1,15,0,0,0,0,6,5,1,24,32,1,0,0,0,42,7,14
1,1,127,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,419,3,0,12,1,14,0,0,0,0,3,2,1,17,2,0,0,0,1,354,2,2
2,0,5,3,0,13,1,646,0,0,0,0,6,0,3,5,6,0,0,0,3,5,18,902
1,1,127,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,127,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,127,1,0,12,1,2619,0,0,0,0,3,1,1,3,3,0,0,0,4,103,2,2
0,1,27,3,0,12,0,14,0,0,0,0,3,1,1,17,0,0,0,0,1,68,2,2
0,0,160,3,0,5,1,15,0,0,0,0,5,5,1,7,9,1,0,0,1,117,7,14
0,0,836,0,0,3,1,493,0,0,0,0,3,0,13,5,6,0,0,0,3,732,18,902
1,1,17,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,27,1,0,12,1,14,0,0,0,0,3,2,1,17,133,0,0,0,1,26,2,2
2,0,163,0,0,3,0,83,0,0,0,0,3,0,0,4,4,0,0,0,3,120,0,4
2,0,27,3,0,12,1,14,0,0,0,0,3,1,1,17,2,0,0,0,1,68,2,2
0,0,82,3,0,12,0,511,0,0,0,0,3,9,1,24,133,0,0,0,0,84,12,49
0,0,2018,0,0,3,0,4,0,0,0,0,3,2,13,3,3,0,0,0,8,1781,3,97
0,0,1722,0,0,1268,0,39,0,0,0,0,1070,0,0,3,3,0,0,0,0,1540,6,616
0,1,32,3,0,12,0,257,0,0,0,0,3,9,1,24,92,0,0,0,0,30,12,36
0,1,1632,0,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,0,314,2,0,15,1,287,0,0,0,0,15,2,0,21,1,0,0,0,11,259,3,189
0,0,715,3,0,12,1,2620,0,0,0,0,3,2,1,3,3,0,0,0,12,620,3,143
0,0,2242,0,0,3,0,325,0,0,0,0,3,0,0,6,8,0,0,0,3,1989,6,92
0,1,2280,0,0,24,1,3,0,0,0,0,23,2,12,3,3,0,0,0,4,2490,3,97
1,0,17,48,0,14,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,2843,0,3,3,1,42,0,0,0,0,6,8,1,19,29,0,0,0,3,2518,12,49
0,1,1632,0,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,0,2844,2,0,15,1,280,0,0,0,0,15,2,0,2,1,0,0,0,11,2519,3,548
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,24,32,1,0,0,3,15,7,14
0,0,543,3,0,760,1,2621,0,0,0,0,629,2,1,3,3,0,0,0,12,462,3,63
0,0,2078,0,0,17,1,362,0,0,0,0,3,2,0,1,1,0,0,0,4,1463,3,5
0,0,31,0,0,107,0,2622,0,0,0,0,27,1,12,3,3,0,0,0,18,29,19,24
0,1,32,3,0,12,1,1218,0,0,0,0,3,9,1,427,49,0,0,0,3,30,13,525
0,0,283,3,0,168,1,64,0,0,0,0,180,0,1,26,131,1,0,0,4,228,7,14
0,0,5,3,0,13,1,5,0,0,0,0,6,0,3,110,163,0,0,0,0,5,0,12
0,0,1895,0,0,3,0,83,0,0,0,0,3,0,0,0,0,0,0,0,0,1674,0,125
0,0,2078,0,0,17,1,362,0,0,0,0,3,2,0,1,1,0,0,0,4,1463,3,5
0,0,2845,2,0,111,1,1179,0,1,1,1,3,2,274,46,6,0,0,0,7,2520,3,731
0,1,1632,0,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,0,349,1,0,1,1,163,0,0,0,0,1,2,1,4,5,0,0,0,1,294,3,264
0,0,64,3,0,12,1,2623,0,1,1,1,3,2,79,3,3,0,0,0,8,64,3,962
0,0,163,0,0,510,0,114,0,0,0,0,410,0,0,0,0,0,0,0,0,120,0,112
0,0,912,0,0,1169,1,50,0,0,0,0,989,0,0,6,8,0,0,0,0,806,0,93
0,0,1207,0,0,820,1,114,0,0,0,0,687,0,0,0,0,0,0,0,0,1063,0,91
0,0,66,3,0,136,1,64,0,0,0,0,91,0,1,26,131,1,0,0,3,66,7,14
0,0,548,2,0,15,1,524,0,0,0,0,15,2,0,21,1,0,0,0,11,467,3,347
0,0,2078,0,0,19,1,2624,0,0,0,0,18,2,0,4,5,0,0,0,1,1832,3,379
2,0,1632,0,0,3,0,327,0,0,0,0,3,2,55,1,1,0,0,0,3,1463,3,70
0,0,1632,0,0,1148,1,3,0,0,0,0,969,2,0,4,12,0,0,0,4,1463,3,23
0,0,975,5,0,1269,0,957,0,0,0,0,5,8,1,19,22,0,0,0,1,861,13,69
0,0,64,3,0,12,1,2623,0,1,1,1,3,2,79,3,3,0,0,0,12,64,3,962
0,0,2078,0,0,17,1,362,0,0,0,0,3,2,0,1,1,0,0,0,4,1463,3,5
1,1,27,1,0,11,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,13,1,0,12,0,13,0,1,1,1,3,0,17,6,8,0,0,0,0,13,0,12
0,0,154,0,0,3,0,83,0,0,0,0,3,0,0,4,4,0,0,0,0,112,0,4
0,0,2435,0,0,3,0,217,0,1,1,1,3,1,52,5,6,0,0,0,0,2133,1,58
0,1,249,3,0,12,0,2625,0,1,1,1,3,1,7,3,3,0,0,0,4,196,18,764
0,0,104,1,0,12,1,356,0,0,0,0,3,0,1,0,0,0,0,0,0,99,0,125
0,0,1786,0,0,3,0,0,0,0,0,0,3,0,0,6,8,0,0,0,0,1592,0,12
0,0,17,1,0,12,0,24,0,1,1,1,3,2,6,3,3,0,0,0,0,18,3,55
2,0,334,3,0,85,1,127,0,0,0,0,6,2,21,3,3,0,0,0,0,279,17,63
0,0,1632,0,0,3,1,4,0,0,0,0,3,2,0,4,12,0,0,0,0,1463,3,63
0,0,1632,0,0,3,1,4,0,0,0,0,3,2,0,3,3,0,0,0,0,1463,3,63
0,0,989,0,0,316,0,83,0,0,0,0,246,0,0,0,0,0,0,0,0,869,0,125
0,0,1632,0,0,3,1,4,0,0,0,0,3,2,0,3,3,0,0,0,0,1463,3,63
0,0,1895,0,0,3,1,325,0,0,0,0,3,0,0,6,8,0,0,0,0,1674,6,245
0,0,3,0,0,3,0,3,0,0,0,0,3,2,0,3,3,0,0,0,0,3,3,23
0,1,34,1,0,1270,0,2626,0,0,0,0,1071,1,1,3,3,0,0,0,0,32,1,1
0,0,5,3,0,13,1,5,0,0,0,0,6,0,3,0,0,0,0,0,0,5,0,113
0,1,2846,2,0,3,0,27,0,0,0,0,3,2,12,15,17,0,0,0,0,2521,2,2
0,1,1632,0,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,0,1350,0,0,238,0,173,0,0,0,0,181,8,1,10,233,0,0,0,4,1188,12,42
0,0,2847,0,3,202,1,249,0,0,0,0,475,8,1,10,47,0,0,0,18,2522,12,42
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,82,3,0,1271,1,428,0,0,0,0,150,9,1,83,182,0,0,0,18,84,12,42
0,0,17,3,0,12,1,2627,0,0,0,0,3,2,1,3,3,0,0,0,12,18,3,25
0,0,2264,2,0,15,1,2194,0,0,0,0,15,2,0,6,8,0,0,0,11,2012,3,815
0,0,2848,0,3,3,1,179,0,0,0,0,6,4,1,28,12,0,0,0,0,2523,12,86
0,0,27,3,0,12,1,14,0,0,0,0,3,1,1,17,83,0,0,0,1,68,2,2
0,1,82,3,0,417,0,511,0,0,0,0,145,9,1,24,13,0,0,0,4,84,13,56
0,0,2053,2,0,15,1,1992,0,0,0,0,15,2,0,3,3,0,0,0,11,1812,3,21
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,24,32,1,0,0,8,15,7,14
0,0,27,3,0,12,1,14,0,0,0,0,3,0,1,23,4,0,0,0,1,52,2,2
0,1,1632,0,0,627,0,3,0,0,0,0,14,2,84,4,12,0,0,0,4,1463,3,101
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,35,1,0,14,1,2628,0,0,0,0,14,1,1,5,3,0,0,0,4,33,2,2
0,0,2849,5,0,111,3,18,2,3,3,3,13,7,10,9,11,5,2,2,10,17,9,17
2,0,27,3,0,12,1,14,0,0,0,0,3,2,1,66,84,0,0,0,1,26,2,2
0,0,2095,0,0,1272,1,566,0,0,0,0,1072,0,0,6,8,0,0,0,0,1848,6,216
0,0,2847,0,3,202,1,249,0,0,0,0,475,8,1,10,47,0,0,0,18,2522,12,42
0,1,1632,0,0,3,1,22,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,2,2
0,1,32,3,0,108,0,603,0,0,0,0,65,9,1,28,252,0,0,0,0,30,12,42
0,0,2095,0,0,1272,1,566,0,0,0,0,1072,0,0,6,8,0,0,0,0,1848,6,216
0,0,2849,5,0,111,1,2629,0,0,0,0,3,0,0,0,0,0,0,0,0,2524,0,6
0,0,8,0,0,3,0,9,0,0,0,0,3,2,14,3,3,0,0,0,0,8,3,107
0,1,123,1,0,12,0,356,0,0,0,0,3,0,1,4,4,0,0,0,11,101,0,61
0,0,2850,5,0,111,1,325,0,0,0,0,3,0,0,0,0,0,0,0,0,2525,6,13
0,0,2850,5,0,111,1,325,0,0,0,0,3,0,0,0,0,0,0,0,0,2525,6,13
0,0,2851,2,0,15,1,2630,0,0,0,0,15,2,0,2,1,0,0,0,11,2526,3,832
0,0,1895,0,0,3,1,325,0,0,0,0,3,0,0,6,8,0,0,0,0,1674,6,92
0,0,1786,0,0,3,1,50,0,0,0,0,3,0,0,0,0,0,0,0,8,1592,0,61
0,0,2852,1,58,343,1,1152,0,0,0,0,18,8,1,19,23,1,0,0,12,2527,12,86
0,0,163,0,0,3,1,325,0,0,0,0,3,0,0,6,8,0,0,0,0,120,6,242
0,0,82,3,0,12,1,2631,0,0,0,0,3,8,1,28,323,0,0,0,8,84,12,49
0,0,2850,5,0,111,1,325,0,0,0,0,3,0,0,0,0,0,0,0,0,2525,6,13
1,0,1234,1,0,11,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,1632,0,0,3,0,3,0,0,0,0,3,2,0,5,6,0,0,0,3,1463,3,23
0,1,13,1,0,12,0,2632,0,0,0,0,3,0,1,29,3,0,0,0,8,13,0,195
0,0,2850,5,0,111,1,2633,0,0,0,0,3,0,0,0,0,0,0,0,0,2525,6,13
0,0,2850,5,0,111,1,2633,0,0,0,0,3,0,0,0,0,0,0,0,2,2525,6,13
0,1,1632,0,0,3,1,22,0,0,0,0,3,2,0,15,17,0,0,0,0,1205,2,2
0,0,2853,0,0,162,1,179,0,0,0,0,111,8,1,19,23,0,0,0,8,2528,12,100
0,0,773,3,0,85,1,127,0,0,0,0,6,2,21,74,238,0,0,0,3,673,17,23
0,0,2850,5,0,111,1,2633,0,0,0,0,3,0,0,0,0,0,0,0,2,2525,6,13
0,1,17,1,0,12,0,35,0,0,0,0,3,2,1,11,0,0,0,0,4,18,3,178
0,0,27,3,0,12,1,14,0,0,0,0,3,2,1,17,0,0,0,0,1,26,2,2
0,0,66,3,0,13,1,15,0,0,0,0,6,0,1,2,152,1,0,0,0,66,7,14
1,0,2854,1,0,11,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,2854,1,0,11,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,2854,1,0,11,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,44,3,0,13,1,15,0,0,0,0,6,5,1,24,32,1,0,0,5,42,7,14
0,1,127,1,0,1,1,34,0,1,1,1,1,1,7,1,1,0,0,0,1,103,1,38
0,0,2297,2,0,15,1,2634,0,0,0,0,15,2,0,1,1,0,0,0,11,2050,3,224
2,0,212,3,0,13,1,64,0,0,0,0,6,5,1,20,33,1,0,0,8,165,7,14
0,0,1632,0,0,3,1,4,0,0,0,0,3,2,0,3,3,0,0,0,0,1463,3,63
0,0,27,3,0,12,1,14,0,0,0,0,3,0,1,17,0,0,0,0,1,52,2,2
0,0,17,1,0,12,0,11,0,1,1,1,3,2,6,3,3,0,0,0,8,18,3,65
0,1,14,3,0,12,0,14,0,0,0,0,3,4,1,16,174,0,0,0,1,14,2,2
0,0,2855,2,0,15,1,450,0,0,0,0,15,2,0,27,2,0,0,0,11,2529,3,95
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,7,9,1,0,0,3,15,7,14
0,0,50,3,0,13,1,2635,0,0,0,0,6,0,3,0,0,0,0,0,12,50,0,195
0,0,2856,2,0,15,1,2636,0,0,0,0,15,2,0,2,1,0,0,0,11,2530,3,278
0,0,2857,0,3,1273,1,249,0,0,0,0,1073,8,1,19,22,0,0,0,0,2531,12,42
0,0,163,0,0,3,0,83,0,0,0,0,3,0,0,4,4,0,0,0,0,120,0,4
0,0,164,3,2,5,0,382,0,0,0,0,5,5,1,20,33,1,0,0,1,121,7,14
0,0,1632,0,0,395,0,3,0,0,0,0,316,2,0,15,17,0,0,0,3,1463,3,101
0,0,2698,0,3,3,1,249,0,0,0,0,6,8,1,19,22,0,0,0,0,2374,12,42
0,1,1632,0,0,3,1,22,0,0,0,0,3,2,0,15,17,0,0,0,0,1205,2,2
0,0,5,3,0,13,0,16,0,0,0,0,6,0,3,3,7,0,0,0,41,5,6,15
0,0,2318,0,0,3,1,173,0,0,0,0,3,8,1,19,22,0,0,0,0,2069,12,42
0,0,127,1,0,12,0,34,0,0,0,0,3,1,1,3,3,0,0,0,3,103,2,2
0,0,16,4,1,6,1,6,0,0,0,0,6,8,1,19,23,0,0,0,3,794,3,5
0,0,2858,2,0,15,1,2637,0,0,0,0,15,2,0,1,1,0,0,0,11,2532,3,440
0,0,44,3,0,13,1,15,0,0,0,0,6,5,1,7,9,1,0,0,1,42,7,14
0,1,2859,0,0,19,1,179,0,0,0,0,18,8,1,19,23,0,0,0,23,2533,12,36
0,1,17,1,0,12,0,11,0,0,0,0,3,2,1,3,3,0,0,0,5,18,3,55
0,0,543,3,0,12,1,2638,0,0,0,0,3,2,1,3,3,0,0,0,12,462,3,131
0,0,2711,0,3,296,1,308,0,0,0,0,680,8,1,72,444,0,0,0,0,2388,12,100
0,1,53,1,0,12,0,1352,0,0,0,0,3,2,1,3,3,0,0,0,0,154,3,639
0,0,1632,0,0,3,0,123,0,0,0,0,3,2,0,3,3,0,0,0,2,1463,3,5
0,1,27,3,0,3,1,22,0,0,0,0,3,2,0,15,17,0,0,0,0,514,2,2
0,1,2860,0,0,3,1,173,0,0,0,0,3,8,1,19,93,0,0,0,0,2534,12,49
0,0,123,1,0,12,0,356,0,0,0,0,3,0,1,0,0,0,0,0,0,101,0,125
0,1,1632,0,0,3,0,4,0,0,0,0,3,2,0,15,17,0,0,0,3,1463,3,101
0,0,2832,0,3,3,1,42,0,0,0,0,6,8,1,28,72,0,0,0,0,2508,12,49
0,1,332,3,0,12,0,2639,0,0,0,0,3,1,1,12,66,0,0,0,0,277,16,205
2,0,15,3,0,13,1,64,0,0,0,0,6,5,1,20,33,1,0,0,8,15,7,14
2,0,11,1,0,12,1,35,0,1,1,1,3,2,6,11,0,0,0,0,8,11,3,102
2,0,65,3,0,13,1,15,0,0,0,0,6,5,1,7,9,1,0,0,8,65,7,14
0,0,127,1,0,12,1,1942,0,1,1,1,3,1,217,25,118,0,0,0,0,103,18,819
2,1,17,1,0,1274,0,46,0,0,0,0,1074,2,1,442,214,0,0,0,1,18,3,40
0,1,27,3,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,0,2038,2,0,15,1,1976,0,0,0,0,15,2,0,4,1,0,0,0,11,1799,3,831
0,1,266,1,0,85,1,1022,0,0,0,0,6,9,1,83,384,0,0,0,4,212,12,451
0,0,1632,0,0,1275,0,8,0,0,0,0,1075,2,0,5,6,0,0,0,3,1463,3,131
0,0,2861,0,0,3,1,827,0,0,0,0,3,1,2,3,7,0,0,0,8,2535,1,494
0,1,17,1,0,12,0,205,0,1,1,1,3,2,6,5,6,0,0,0,3,18,3,230
0,1,27,3,0,3,1,22,0,0,0,0,3,2,0,15,17,0,0,0,0,514,2,2
0,0,15,3,0,13,0,15,0,0,0,0,6,5,1,7,9,1,0,0,3,15,7,14
0,0,1479,3,0,170,1,64,0,0,0,0,119,5,1,7,26,1,0,0,4,1310,7,14
0,0,1895,0,0,3,1,114,0,0,0,0,3,0,0,3,3,0,0,0,3,1674,0,0
1,0,2862,0,3,3,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,7,26,1,0,0,3,15,7,14
0,0,17,1,0,12,0,267,0,0,0,0,3,2,1,3,3,0,0,0,0,18,3,63
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,7,9,1,0,0,3,15,7,14
0,0,1856,3,0,1,1,2640,0,0,0,0,1,2,1,3,353,0,0,0,12,2536,3,264
0,0,17,3,0,12,1,2627,0,0,0,0,3,2,1,3,3,0,0,0,12,18,3,25
0,1,11,1,0,12,1,97,0,1,1,1,3,2,6,15,17,0,0,0,8,11,3,101
1,1,11,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,11,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,2863,0,0,3,0,237,0,0,0,0,3,0,14,0,0,0,0,0,3,2537,0,91
2,1,1327,2,0,85,1,2641,0,0,0,0,6,0,275,0,0,0,0,0,3,1168,2,2
2,1,27,1,0,12,0,14,0,0,0,0,3,1,1,1,1,0,0,0,1,68,2,2
0,1,27,3,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,0,1463,3,55
0,0,167,0,56,3,1,3,0,0,0,0,3,2,0,29,38,0,0,0,3,132,3,101
